product_code,x,y,cluster_name,target,name
708,2.097306241000558,1.170210475668139,Agriculture,713," Leguminous vegetables, shelled or unshelled, fresh or chilled."
708,2.097306241000558,1.170210475668139,Agriculture,910," Leguminous vegetables, shelled or unshelled, fresh or chilled."
708,2.097306241000558,1.170210475668139,Agriculture,1701," Leguminous vegetables, shelled or unshelled, fresh or chilled."
708,2.097306241000558,1.170210475668139,Agriculture,1202," Leguminous vegetables, shelled or unshelled, fresh or chilled."
708,2.097306241000558,1.170210475668139,Agriculture,804," Leguminous vegetables, shelled or unshelled, fresh or chilled."
809,2.3846793568661804,1.4067748307006198,Agriculture,808," Apricots, cherries, peaches (including nectarines), plums and sloes, fresh."
809,2.3846793568661804,1.4067748307006198,Agriculture,810," Apricots, cherries, peaches (including nectarines), plums and sloes, fresh."
809,2.3846793568661804,1.4067748307006198,Agriculture,806," Apricots, cherries, peaches (including nectarines), plums and sloes, fresh."
809,2.3846793568661804,1.4067748307006198,Agriculture,813," Apricots, cherries, peaches (including nectarines), plums and sloes, fresh."
809,2.3846793568661804,1.4067748307006198,Agriculture,707," Apricots, cherries, peaches (including nectarines), plums and sloes, fresh."
3923,1.2555526644160606,0.0439019511359579,"Construction, Building, and Home Supplies",4819," Articles for the conveyance or packing of goods, of plastics; stoppers, lids, caps and other closures, of plastics...."
3923,1.2555526644160606,0.0439019511359579,"Construction, Building, and Home Supplies",3921," Articles for the conveyance or packing of goods, of plastics; stoppers, lids, caps and other closures, of plastics...."
3923,1.2555526644160606,0.0439019511359579,"Construction, Building, and Home Supplies",3402," Articles for the conveyance or packing of goods, of plastics; stoppers, lids, caps and other closures, of plastics...."
3923,1.2555526644160606,0.0439019511359579,"Construction, Building, and Home Supplies",3917," Articles for the conveyance or packing of goods, of plastics; stoppers, lids, caps and other closures, of plastics...."
3923,1.2555526644160606,0.0439019511359579,"Construction, Building, and Home Supplies",3920," Articles for the conveyance or packing of goods, of plastics; stoppers, lids, caps and other closures, of plastics...."
8504,-1.3988420722941597,-1.374307484323778,Electronic and Electrical Goods,8517," Electrical transformers, static converters (for example, rectifiers) and inductors."
8504,-1.3988420722941597,-1.374307484323778,Electronic and Electrical Goods,8501," Electrical transformers, static converters (for example, rectifiers) and inductors."
8504,-1.3988420722941597,-1.374307484323778,Electronic and Electrical Goods,8529," Electrical transformers, static converters (for example, rectifiers) and inductors."
8504,-1.3988420722941597,-1.374307484323778,Electronic and Electrical Goods,8538," Electrical transformers, static converters (for example, rectifiers) and inductors."
8504,-1.3988420722941597,-1.374307484323778,Electronic and Electrical Goods,8533," Electrical transformers, static converters (for example, rectifiers) and inductors."
4016,-0.5894481059198866,-0.7288026435095905,Metalworking and Electrical Machinery and Parts,8512, Other articles of vulcanised rubber other than hard rubber.
4016,-0.5894481059198866,-0.7288026435095905,Metalworking and Electrical Machinery and Parts,8409, Other articles of vulcanised rubber other than hard rubber.
4016,-0.5894481059198866,-0.7288026435095905,Metalworking and Electrical Machinery and Parts,7326, Other articles of vulcanised rubber other than hard rubber.
4016,-0.5894481059198866,-0.7288026435095905,Metalworking and Electrical Machinery and Parts,7318, Other articles of vulcanised rubber other than hard rubber.
4016,-0.5894481059198866,-0.7288026435095905,Metalworking and Electrical Machinery and Parts,8537, Other articles of vulcanised rubber other than hard rubber.
709,2.389752643622568,1.166276124609527,Agriculture,710," Other vegetables, fresh or chilled."
709,2.389752643622568,1.166276124609527,Agriculture,810," Other vegetables, fresh or chilled."
709,2.389752643622568,1.166276124609527,Agriculture,807," Other vegetables, fresh or chilled."
709,2.389752643622568,1.166276124609527,Agriculture,707," Other vegetables, fresh or chilled."
709,2.389752643622568,1.166276124609527,Agriculture,602," Other vegetables, fresh or chilled."
2836,-0.4598654563374769,0.7723774436393591,Industrial Chemicals and Metals,2833, Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carbamate....
2836,-0.4598654563374769,0.7723774436393591,Industrial Chemicals and Metals,2834, Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carbamate....
2836,-0.4598654563374769,0.7723774436393591,Industrial Chemicals and Metals,8111, Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carbamate....
2836,-0.4598654563374769,0.7723774436393591,Industrial Chemicals and Metals,2809, Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carbamate....
2836,-0.4598654563374769,0.7723774436393591,Industrial Chemicals and Metals,2703, Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carbamate....
2707,-1.104915375193225,1.3023382601966258,Minerals,2710,Aromatic constituents.
2707,-1.104915375193225,1.3023382601966258,Minerals,2503,Aromatic constituents.
2707,-1.104915375193225,1.3023382601966258,Minerals,8906,Aromatic constituents.
2707,-1.104915375193225,1.3023382601966258,Minerals,2711,Aromatic constituents.
2707,-1.104915375193225,1.3023382601966258,Minerals,2709,Aromatic constituents.
2009,1.9406548342682752,0.862050816078209,Agriculture,2007," Fruit juices (including grape must) and vegetable juices, unfermented and not containing added spirit, whether or not containing added sugar or other..."
2009,1.9406548342682752,0.862050816078209,Agriculture,2008," Fruit juices (including grape must) and vegetable juices, unfermented and not containing added spirit, whether or not containing added sugar or other..."
2009,1.9406548342682752,0.862050816078209,Agriculture,805," Fruit juices (including grape must) and vegetable juices, unfermented and not containing added spirit, whether or not containing added sugar or other..."
2009,1.9406548342682752,0.862050816078209,Agriculture,409," Fruit juices (including grape must) and vegetable juices, unfermented and not containing added spirit, whether or not containing added sugar or other..."
2009,1.9406548342682752,0.862050816078209,Agriculture,807," Fruit juices (including grape must) and vegetable juices, unfermented and not containing added spirit, whether or not containing added sugar or other..."
9406,0.3837579433825491,-0.116165467326649,"Construction, Building, and Home Supplies",8716, Prefabricated buildings.
9406,0.3837579433825491,-0.116165467326649,"Construction, Building, and Home Supplies",8702, Prefabricated buildings.
9406,0.3837579433825491,-0.116165467326649,"Construction, Building, and Home Supplies",4813, Prefabricated buildings.
9406,0.3837579433825491,-0.116165467326649,"Construction, Building, and Home Supplies",6306, Prefabricated buildings.
9406,0.3837579433825491,-0.116165467326649,"Construction, Building, and Home Supplies",3303, Prefabricated buildings.
2613,-0.5753756801900365,1.901592309463552,Minerals,2841, Molybdenum ores and concentrates.
2613,-0.5753756801900365,1.901592309463552,Minerals,2608, Molybdenum ores and concentrates.
2613,-0.5753756801900365,1.901592309463552,Minerals,2825, Molybdenum ores and concentrates.
2613,-0.5753756801900365,1.901592309463552,Minerals,2607, Molybdenum ores and concentrates.
2613,-0.5753756801900365,1.901592309463552,Minerals,7106, Molybdenum ores and concentrates.
6201,2.9035107428221405,-1.486742441963342,Textile Apparel and Accessories,6202,"Jackets and similar articles, other than those of heading 62.03."
6201,2.9035107428221405,-1.486742441963342,Textile Apparel and Accessories,6102,"Jackets and similar articles, other than those of heading 62.03."
6201,2.9035107428221405,-1.486742441963342,Textile Apparel and Accessories,6203,"Jackets and similar articles, other than those of heading 62.03."
6201,2.9035107428221405,-1.486742441963342,Textile Apparel and Accessories,6211,"Jackets and similar articles, other than those of heading 62.03."
6201,2.9035107428221405,-1.486742441963342,Textile Apparel and Accessories,6112,"Jackets and similar articles, other than those of heading 62.03."
5701,1.790827514782836,-0.7750282201696703,Textile and Home Goods,5702," Carpets and other textile floor coverings, knotted, whether or not made up."
5701,1.790827514782836,-0.7750282201696703,Textile and Home Goods,5705," Carpets and other textile floor coverings, knotted, whether or not made up."
5701,1.790827514782836,-0.7750282201696703,Textile and Home Goods,7018," Carpets and other textile floor coverings, knotted, whether or not made up."
5701,1.790827514782836,-0.7750282201696703,Textile and Home Goods,4909," Carpets and other textile floor coverings, knotted, whether or not made up."
2306,1.2118755717337688,1.5229525417701408,Agriculture,1208,"Cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of vegetable fats or oils, other than th..."
2306,1.2118755717337688,1.5229525417701408,Agriculture,1512,"Cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of vegetable fats or oils, other than th..."
2306,1.2118755717337688,1.5229525417701408,Agriculture,2304,"Cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of vegetable fats or oils, other than th..."
2306,1.2118755717337688,1.5229525417701408,Agriculture,3102,"Cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of vegetable fats or oils, other than th..."
2306,1.2118755717337688,1.5229525417701408,Agriculture,1207,"Cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of vegetable fats or oils, other than th..."
1005,1.330411611643454,1.572149391016218,Agriculture,1201, Maize (corn).
1005,1.330411611643454,1.572149391016218,Agriculture,1007, Maize (corn).
1005,1.330411611643454,1.572149391016218,Agriculture,1104, Maize (corn).
1005,1.330411611643454,1.572149391016218,Agriculture,1206, Maize (corn).
1005,1.330411611643454,1.572149391016218,Agriculture,2304, Maize (corn).
4002,-1.8613664551722395,0.9616546515854588,Industrial Chemicals and Metals,3910," Synthetic rubber and factice derived from oils, in primary forms or in plates, sheets or strip; mixtures of any product of heading 40.01 with any pro..."
4002,-1.8613664551722395,0.9616546515854588,Industrial Chemicals and Metals,6909," Synthetic rubber and factice derived from oils, in primary forms or in plates, sheets or strip; mixtures of any product of heading 40.01 with any pro..."
4002,-1.8613664551722395,0.9616546515854588,Industrial Chemicals and Metals,2917," Synthetic rubber and factice derived from oils, in primary forms or in plates, sheets or strip; mixtures of any product of heading 40.01 with any pro..."
